gene_callers_id	source	accession	function	e_value
1545	KeggGhostKoala	K00962	 pnp, PNPT1; polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]	0
2014	KeggGhostKoala	K11607	 sitB; manganese/iron transport system ATP-binding protein	0
13	KeggGhostKoala	K07516	 fadN; 3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]	0
1282	KeggGhostKoala	K11529	 gck, gckA, GLYCTK; glycerate 2-kinase [EC:2.7.1.165]	0
2251	KeggGhostKoala	K03820	 lnt; apolipoprotein N-acyltransferase [EC:2.3.1.269]	0
43	KeggGhostKoala	K02057	 ABC.SS.P; simple sugar transport system permease protein	0
221	KeggGhostKoala	K03667	 hslU; ATP-dependent HslUV protease ATP-binding subunit HslU	0
300	KeggGhostKoala	K01209	 abfA; alpha-N-arabinofuranosidase [EC:3.2.1.55]	0
749	KeggGhostKoala	K09930	 K09930; uncharacterized protein	0
593	KeggGhostKoala	K02015	 ABC.FEV.P; iron complex transport system permease protein	0
1345	KeggGhostKoala	K08602	 pepF, pepB; oligoendopeptidase F [EC:3.4.24.-]	0
1283	KeggGhostKoala	K12368	 dppA; dipeptide transport system substrate-binding protein	0
2206	KeggGhostKoala	K00790	 murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]	0
1400	KeggGhostKoala	K01929	 murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]	0
1766	KeggGhostKoala	K03734	 apbE; FAD:protein FMN transferase [EC:2.7.1.180]	0
2457	KeggGhostKoala	K10562	 rhaT; rhamnose transport system ATP-binding protein [EC:3.6.3.17]	0
753	KeggGhostKoala	K00406	 ccoP; cytochrome c oxidase cbb3-type subunit III	0
682	KeggGhostKoala	K00645	 fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]	0
2050	KeggGhostKoala	K09991	 K09991; uncharacterized protein	0
1834	KeggGhostKoala	K07218	 nosD; nitrous oxidase accessory protein	0
388	KeggGhostKoala	K06131	 clsA_B; cardiolipin synthase A/B [EC:2.7.8.-]	0
1246	KeggGhostKoala	K20527	 trbB; type IV secretion system protein TrbB	0
1946	KeggGhostKoala	K17103	 CHO1, pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]	0
1924	KeggGhostKoala	K09883	 cobT; cobaltochelatase CobT [EC:6.6.1.2]	0
2252	KeggGhostKoala	K08987	 K08987; putative membrane protein	0
282	KeggGhostKoala	K07301	 yrbG; cation:H+ antiporter	0
2654	KeggGhostKoala	K01952	 purL, PFAS; phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]	0
732	KeggGhostKoala	K08744	 CRLS; cardiolipin synthase (CMP-forming) [EC:2.7.8.41]	0
477	KeggGhostKoala	K01992	 ABC-2.P; ABC-2 type transport system permease protein	0
206	KeggGhostKoala	K00573	 E2.1.1.77, pcm; protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]	0
577	KeggGhostKoala	K05571	 mnhG, mrpG; multicomponent Na+:H+ antiporter subunit G	0
2057	KeggGhostKoala	K01607	 pcaC; 4-carboxymuconolactone decarboxylase [EC:4.1.1.44]	0
2595	KeggGhostKoala	K02064	 thiB, tbpA; thiamine transport system substrate-binding protein	0
763	KeggGhostKoala	K01640	 E4.1.3.4, HMGCL, hmgL; hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4]	0
2353	KeggGhostKoala	K01990	 ABC-2.A; ABC-2 type transport system ATP-binding protein	0
1020	KeggGhostKoala	K00024	 mdh; malate dehydrogenase [EC:1.1.1.37]	0
2159	KeggGhostKoala	K17323	 glpQ; glycerol transport system permease protein	0
171	KeggGhostKoala	K10228	 smoF, mtlF; sorbitol/mannitol transport system permease protein	0
343	KeggGhostKoala	K00052	 leuB, IMDH; 3-isopropylmalate dehydrogenase [EC:1.1.1.85]	0
1396	KeggGhostKoala	K03438	 mraW, rsmH; 16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]	0
1787	KeggGhostKoala	K08309	 slt; soluble lytic murein transglycosylase [EC:4.2.2.-]	0
1302	KeggGhostKoala	K02392	 flgG; flagellar basal-body rod protein FlgG	0
931	KeggGhostKoala	K02404	 flhF; flagellar biosynthesis protein FlhF	0
1137	KeggGhostKoala	K19746	 dauA; D-arginine dehydrogenase [EC:1.4.99.6]	0
1001	KeggGhostKoala	K00931	 proB; glutamate 5-kinase [EC:2.7.2.11]	0
1858	KeggGhostKoala	K15785	 doeD; L-2,4-diaminobutyrate transaminase [EC:2.6.1.76]	0
1019	KeggGhostKoala	K01903	 sucC; succinyl-CoA synthetase beta subunit [EC:6.2.1.5]	0
2381	KeggGhostKoala	K12256	 spuC; putrescine---pyruvate transaminase [EC:2.6.1.113]	0
1304	KeggGhostKoala	K02415	 fliL; flagellar FliL protein	0
799	KeggGhostKoala	K02444	 glpR; DeoR family transcriptional regulator, glycerol-3-phosphate regulon repressor	0
1867	KeggGhostKoala	K00847	 E2.7.1.4, scrK; fructokinase [EC:2.7.1.4]	0
196	KeggGhostKoala	K03590	 ftsA; cell division protein FtsA	0
1965	KeggGhostKoala	K07136	 K07136; uncharacterized protein	0
432	KeggGhostKoala	K00413	 CYC1, CYT1, petC; ubiquinol-cytochrome c reductase cytochrome c1 subunit	0
2496	KeggGhostKoala	K02025	 ABC.MS.P; multiple sugar transport system permease protein	0
315	KeggGhostKoala	K02884	 RP-L19, MRPL19, rplS; large subunit ribosomal protein L19	0
2469	KeggGhostKoala	K16698	 tuaG; teichuronic acid biosynthesis glycosyltransferase TuaG [EC:2.4.-.-]	0
1758	KeggGhostKoala	K06213	 mgtE; magnesium transporter	0
2307	KeggGhostKoala	K00681	 ggt; gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]	0
520	KeggGhostKoala	K02356	 efp; elongation factor P	0
1664	KeggGhostKoala	K07396	 K07396; putative protein-disulfide isomerase	0
1789	KeggGhostKoala	K03111	 ssb; single-strand DNA-binding protein	0
476	KeggGhostKoala	K13583	 gcrA; GcrA cell cycle regulator	0
96	KeggGhostKoala	K01673	 cynT, can; carbonic anhydrase [EC:4.2.1.1]	0
2591	KeggGhostKoala	K12658	 lhpA; 4-hydroxyproline epimerase [EC:5.1.1.8]	0
189	KeggGhostKoala	K16899	 addB; ATP-dependent helicase/nuclease subunit B [EC:3.1.-.- 3.6.4.12]	0
2545	KeggGhostKoala	K02501	 hisH; imidazole glycerol-phosphate synthase subunit HisH [EC:4.3.2.10]	0
429	KeggGhostKoala	K02016	 ABC.FEV.S; iron complex transport system substrate-binding protein	0
603	KeggGhostKoala	K05833	 ABC.X4.A; putative ABC transport system ATP-binding protein	0
1208	KeggGhostKoala	K14162	 dnaE2; error-prone DNA polymerase [EC:2.7.7.7]	0
2335	KeggGhostKoala	K00971	 manC, cpsB; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]	0
400	KeggGhostKoala	K00600	 glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]	0
1919	KeggGhostKoala	K02341	 holB; DNA polymerase III subunit delta' [EC:2.7.7.7]	0
373	KeggGhostKoala	K02027	 ABC.MS.S; multiple sugar transport system substrate-binding protein	0
664	KeggGhostKoala	K00799	 GST, gst; glutathione S-transferase [EC:2.5.1.18]	0
1224	KeggGhostKoala	K01006	 ppdK; pyruvate, orthophosphate dikinase [EC:2.7.9.1]	0
419	KeggGhostKoala	K11749	 rseP; regulator of sigma E protease [EC:3.4.24.-]	0
1381	KeggGhostKoala	K06173	 truA, PUS1; tRNA pseudouridine38-40 synthase [EC:5.4.99.12]	0
2071	KeggGhostKoala	K04083	 hslO; molecular chaperone Hsp33	0
1995	KeggGhostKoala	K09769	 K09769; uncharacterized protein	0
2543	KeggGhostKoala	K01693	 hisB; imidazoleglycerol-phosphate dehydratase [EC:4.2.1.19]	0
2380	KeggGhostKoala	K09471	 puuB, ordL; gamma-glutamylputrescine oxidase [EC:1.4.3.-]	0
1785	KeggGhostKoala	K03685	 rnc, DROSHA, RNT1; ribonuclease III [EC:3.1.26.3]	0
2596	KeggGhostKoala	K01624	 FBA, fbaA; fructose-bisphosphate aldolase, class II [EC:4.1.2.13]	0
1160	KeggGhostKoala	K01638	 aceB, glcB; malate synthase [EC:2.3.3.9]	0
1021	KeggGhostKoala	K01785	 galM, GALM; aldose 1-epimerase [EC:5.1.3.3]	0
1854	KeggGhostKoala	K10804	 tesA; acyl-CoA thioesterase I [EC:3.1.2.- 3.1.1.5]	0
1599	KeggGhostKoala	K02435	 gatC, GATC; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]	0
72	KeggGhostKoala	K03545	 tig; trigger factor	0
50	KeggGhostKoala	K09017	 rutR; TetR/AcrR family transcriptional regulator	0
1956	KeggGhostKoala	K02025	 ABC.MS.P; multiple sugar transport system permease protein	0
76	KeggGhostKoala	K02035	 ABC.PE.S; peptide/nickel transport system substrate-binding protein	0
1082	KeggGhostKoala	K21645	 hypT, qseD; LysR family transcriptional regulator, hypochlorite-specific transcription factor HypT	0
519	KeggGhostKoala	K07126	 K07126; uncharacterized protein	0
2605	KeggGhostKoala	K00035	 gal; D-galactose 1-dehydrogenase [EC:1.1.1.48]	0
2441	KeggGhostKoala	K01939	 purA, ADSS; adenylosuccinate synthase [EC:6.3.4.4]	0
622	KeggGhostKoala	K02026	 ABC.MS.P1; multiple sugar transport system permease protein	0
679	KeggGhostKoala	K02078	 acpP; acyl carrier protein	0
1347	KeggGhostKoala	K00324	 pntA; NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2]	0
1118	KeggGhostKoala	K02906	 RP-L3, MRPL3, rplC; large subunit ribosomal protein L3	0
695	KeggGhostKoala	K02427	 rlmE, rrmJ, ftsJ; 23S rRNA (uridine2552-2'-O)-methyltransferase [EC:2.1.1.166]	0
1229	KeggGhostKoala	K01246	 tag; DNA-3-methyladenine glycosylase I [EC:3.2.2.20]	0
313	KeggGhostKoala	K20034	 dmdB; 3-(methylthio)propionyl---CoA ligase [EC:6.2.1.44]	0
1313	KeggGhostKoala	K07708	 glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.13.3]	0
596	KeggGhostKoala	K01945	 purD; phosphoribosylamine---glycine ligase [EC:6.3.4.13]	0
2123	KeggGhostKoala	K02401	 flhB; flagellar biosynthetic protein FlhB	0
2068	KeggGhostKoala	K13038	 coaBC, dfp; phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5]	0
1372	KeggGhostKoala	K00140	 mmsA, iolA, ALDH6A1; malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	0
2539	KeggGhostKoala	K00666	 ACSF2; fatty-acyl-CoA synthase [EC:6.2.1.-]	0
367	KeggGhostKoala	K02027	 ABC.MS.S; multiple sugar transport system substrate-binding protein	0
854	KeggGhostKoala	K03555	 mutS; DNA mismatch repair protein MutS	0
993	KeggGhostKoala	K09798	 K09798; uncharacterized protein	0
1079	KeggGhostKoala	K02050	 ABC.SN.P; NitT/TauT family transport system permease protein	0
2658	KeggGhostKoala	K11606	 sitD; manganese/iron transport system permease protein	0
401	KeggGhostKoala	K07738	 nrdR; transcriptional repressor NrdR	0
2129	KeggGhostKoala	K07552	 bcr, tcaB; MFS transporter, DHA1 family, multidrug resistance protein	0
1336	KeggGhostKoala	K10560	 rhaP; rhamnose transport system permease protein	0
1399	KeggGhostKoala	K01928	 murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]	0
1645	KeggGhostKoala	K00020	 mmsB, HIBADH; 3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]	0
916	KeggGhostKoala	K00997	 acpS; holo-[acyl-carrier protein] synthase [EC:2.7.8.7]	0
2085	KeggGhostKoala	K02233	 E2.7.8.26, cobS, cobV; adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26]	0
1620	KeggGhostKoala	K02031	 ABC.PE.A; peptide/nickel transport system ATP-binding protein	0
674	KeggGhostKoala	K10441	 rbsA; ribose transport system ATP-binding protein [EC:3.6.3.17]	0
1963	KeggGhostKoala	K03088	 rpoE; RNA polymerase sigma-70 factor, ECF subfamily	0
1153	KeggGhostKoala	K01998	 livM; branched-chain amino acid transport system permease protein	0
2121	KeggGhostKoala	K02420	 fliQ; flagellar biosynthetic protein FliQ	0
1767	KeggGhostKoala	K19342	 nosL; copper chaperone NosL	0
576	KeggGhostKoala	K05570	 mnhF, mrpF; multicomponent Na+:H+ antiporter subunit F	0
942	KeggGhostKoala	K11475	 vanR; GntR family transcriptional regulator, vanillate catabolism transcriptional regulator	0
832	KeggGhostKoala	K04066	 priA; primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:3.6.4.-]	0
2154	KeggGhostKoala	K02195	 ccmC; heme exporter protein C	0
602	KeggGhostKoala	K05832	 ABC.X4.P; putative ABC transport system permease protein	0
2349	KeggGhostKoala	K01839	 deoB; phosphopentomutase [EC:5.4.2.7]	0
59	KeggGhostKoala	K06042	 cobH-cbiC; precorrin-8X/cobalt-precorrin-8 methylmutase [EC:5.4.99.61 5.4.99.60]	0
1774	KeggGhostKoala	K11754	 folC; dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]	0
536	KeggGhostKoala	K04075	 tilS, mesJ; tRNA(Ile)-lysidine synthase [EC:6.3.4.19]	0
678	KeggGhostKoala	K09458	 fabF; 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]	0
742	KeggGhostKoala	K02557	 motB; chemotaxis protein MotB	0
2008	KeggGhostKoala	K06204	 dksA; DnaK suppressor protein	0
2646	KeggGhostKoala	K03741	 ARSC2, arsC; arsenate reductase [EC:1.20.4.1]	0
410	KeggGhostKoala	K00648	 fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]	0
1086	KeggGhostKoala	K09972	 aapP, bztD; general L-amino acid transport system ATP-binding protein [EC:3.6.3.-]	0
1692	KeggGhostKoala	K02066	 mlaE, linK; phospholipid/cholesterol/gamma-HCH transport system permease protein	0
2002	KeggGhostKoala	K00134	 GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]	0
1255	KeggGhostKoala	K02108	 ATPF0A, atpB; F-type H+-transporting ATPase subunit a	0
2622	KeggGhostKoala	K05979	 comB; 2-phosphosulfolactate phosphatase [EC:3.1.3.71]	0
1073	KeggGhostKoala	K00826	 E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]	0
914	KeggGhostKoala	K09928	 K09928; uncharacterized protein	0
2323	KeggGhostKoala	K00342	 nuoM; NADH-quinone oxidoreductase subunit M [EC:7.1.1.2]	0
338	KeggGhostKoala	K10220	 ligJ; 4-oxalmesaconate hydratase [EC:4.2.1.83]	0
950	KeggGhostKoala	K01469	 OPLAH, OXP1, oplAH; 5-oxoprolinase (ATP-hydrolysing) [EC:3.5.2.9]	0
2204	KeggGhostKoala	K00013	 hisD; histidinol dehydrogenase [EC:1.1.1.23]	0
248	KeggGhostKoala	K08484	 PTS-EI.PTSP, ptsP; phosphotransferase system, enzyme I, PtsP [EC:2.7.3.9]	0
625	KeggGhostKoala	K01119	 cpdB; 2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.4.16 3.1.3.6]	0
2415	KeggGhostKoala	K07447	 ruvX; putative holliday junction resolvase [EC:3.1.-.-]	0
685	KeggGhostKoala	K02939	 RP-L9, MRPL9, rplI; large subunit ribosomal protein L9	0
2503	KeggGhostKoala	K02027	 ABC.MS.S; multiple sugar transport system substrate-binding protein	0
433	KeggGhostKoala	K00412	 CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit	0
1979	KeggGhostKoala	K07304	 msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	0
1353	KeggGhostKoala	K15580	 oppA, mppA; oligopeptide transport system substrate-binding protein	0
1401	KeggGhostKoala	K01000	 mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]	0
1253	KeggGhostKoala	K02109	 ATPF0B, atpF; F-type H+-transporting ATPase subunit b	0
696	KeggGhostKoala	K01524	 ppx-gppA; exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	0
2120	KeggGhostKoala	K02408	 fliE; flagellar hook-basal body complex protein FliE	0
821	KeggGhostKoala	K03624	 greA; transcription elongation factor GreA	0
1977	KeggGhostKoala	K10441	 rbsA; ribose transport system ATP-binding protein [EC:3.6.3.17]	0
2616	KeggGhostKoala	K21252	 fosX; fosfomycin resistance protein FosX	0
801	KeggGhostKoala	K00138	 aldB; aldehyde dehydrogenase [EC:1.2.1.-]	0
199	KeggGhostKoala	K00075	 murB; UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]	0
1533	KeggGhostKoala	K02035	 ABC.PE.S; peptide/nickel transport system substrate-binding protein	0
204	KeggGhostKoala	K03406	 mcp; methyl-accepting chemotaxis protein	0
738	KeggGhostKoala	K03684	 rnd; ribonuclease D [EC:3.1.13.5]	0
2516	KeggGhostKoala	K06821	 PLXNB; plexin B	0
280	KeggGhostKoala	K02259	 COX15, ctaA; cytochrome c oxidase assembly protein subunit 15	0
277	KeggGhostKoala	K06942	 ychF; ribosome-binding ATPase	0
2563	KeggGhostKoala	K00335	 nuoF; NADH-quinone oxidoreductase subunit F [EC:7.1.1.2]	0
595	KeggGhostKoala	K07001	 K07001; NTE family protein	0
570	KeggGhostKoala	K07305	 msrB; peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]	0
604	KeggGhostKoala	K06207	 typA, bipA; GTP-binding protein	0
2638	KeggGhostKoala	K01126	 E3.1.4.46, glpQ, ugpQ; glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]	0
435	KeggGhostKoala	K03216	 trmL, cspR; tRNA (cytidine/uridine-2'-O-)-methyltransferase [EC:2.1.1.207]	0
211	KeggGhostKoala	K03074	 secF; preprotein translocase subunit SecF	0
2033	KeggGhostKoala	K03118	 tatC; sec-independent protein translocase protein TatC	0
2046	KeggGhostKoala	K02428	 rdgB; XTP/dITP diphosphohydrolase [EC:3.6.1.66]	0
2625	KeggGhostKoala	K03100	 lepB; signal peptidase I [EC:3.4.21.89]	0
2147	KeggGhostKoala	K09816	 znuB; zinc transport system permease protein	0
2152	KeggGhostKoala	K02199	 ccmG, dsbE; cytochrome c biogenesis protein CcmG, thiol:disulfide interchange protein DsbE	0
1383	KeggGhostKoala	K02651	 flp, pilA; pilus assembly protein Flp/PilA	0
826	KeggGhostKoala	K03596	 lepA; GTP-binding protein LepA	0
1607	KeggGhostKoala	K11532	 glpX-SEBP; fructose-1,6-bisphosphatase II / sedoheptulose-1,7-bisphosphatase [EC:3.1.3.11 3.1.3.37]	0
488	KeggGhostKoala	K00658	 DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]	0
2170	KeggGhostKoala	K02529	 lacI, galR; LacI family transcriptional regulator	0
1536	KeggGhostKoala	K02032	 ABC.PE.A1; peptide/nickel transport system ATP-binding protein	0
2190	KeggGhostKoala	K03070	 secA; preprotein translocase subunit SecA	0
263	KeggGhostKoala	K01997	 livH; branched-chain amino acid transport system permease protein	0
2324	KeggGhostKoala	K00343	 nuoN; NADH-quinone oxidoreductase subunit N [EC:7.1.1.2]	0
1481	KeggGhostKoala	K01958	 PC, pyc; pyruvate carboxylase [EC:6.4.1.1]	0
2459	KeggGhostKoala	K10561	 rhaQ; rhamnose transport system permease protein	0
1639	KeggGhostKoala	K00101	 lldD; L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3]	0
2119	KeggGhostKoala	K02388	 flgC; flagellar basal-body rod protein FlgC	0
2431	KeggGhostKoala	K18220	 tetM, tetO; ribosomal protection tetracycline resistance protein	0
247	KeggGhostKoala	K00928	 lysC; aspartate kinase [EC:2.7.2.4]	0
68	KeggGhostKoala	K03530	 hupB; DNA-binding protein HU-beta	0
51	KeggGhostKoala	K18831	 higA; HTH-type transcriptional regulator / antitoxin HigA	0
1307	KeggGhostKoala	K09748	 rimP; ribosome maturation factor RimP	0
2281	KeggGhostKoala	K01803	 TPI, tpiA; triosephosphate isomerase (TIM) [EC:5.3.1.1]	0
1018	KeggGhostKoala	K01902	 sucD; succinyl-CoA synthetase alpha subunit [EC:6.2.1.5]	0
111	KeggGhostKoala	K07793	 tctA; putative tricarboxylic transport membrane protein	0
680	KeggGhostKoala	K00059	 fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	0
120	KeggGhostKoala	K01778	 dapF; diaminopimelate epimerase [EC:5.1.1.7]	0
1643	KeggGhostKoala	K16328	 psuK; pseudouridine kinase [EC:2.7.1.83]	0
911	KeggGhostKoala	K02011	 afuB, fbpB; iron(III) transport system permease protein	0
1720	KeggGhostKoala	K17317	 gtsC, glcG; glucose/mannose transport system permease protein	0
2290	KeggGhostKoala	K05849	 SLC8A, NCX; solute carrier family 8 (sodium/calcium exchanger)	0
2040	KeggGhostKoala	K09808	 lolC_E; lipoprotein-releasing system permease protein	0
623	KeggGhostKoala	K02025	 ABC.MS.P; multiple sugar transport system permease protein	0
1773	KeggGhostKoala	K03671	 trxA; thioredoxin 1	0
1650	KeggGhostKoala	K02033	 ABC.PE.P; peptide/nickel transport system permease protein	0
2643	KeggGhostKoala	K01126	 E3.1.4.46, glpQ, ugpQ; glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]	0
430	KeggGhostKoala	K00941	 thiD; hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]	0
2067	KeggGhostKoala	K01520	 dut, DUT; dUTP pyrophosphatase [EC:3.6.1.23]	0
666	KeggGhostKoala	K00059	 fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	0
2362	KeggGhostKoala	K14981	 chvI; two-component system, OmpR family, response regulator ChvI	0
2132	KeggGhostKoala	K03205	 virD4, lvhD4; type IV secretion system protein VirD4	0
2211	KeggGhostKoala	K03919	 alkB; DNA oxidative demethylase [EC:1.14.11.33]	0
2530	KeggGhostKoala	K07716	 pleC; two-component system, cell cycle sensor histidine kinase PleC [EC:2.7.13.3]	0
414	KeggGhostKoala	K02357	 tsf, TSFM; elongation factor Ts	0
2523	KeggGhostKoala	K17323	 glpQ; glycerol transport system permease protein	0
2630	KeggGhostKoala	K00368	 nirK; nitrite reductase (NO-forming) [EC:1.7.2.1]	0
2210	KeggGhostKoala	K03342	 pabBC; para-aminobenzoate synthetase / 4-amino-4-deoxychorismate lyase [EC:2.6.1.85 4.1.3.38]	0
66	KeggGhostKoala	K00331	 nuoB; NADH-quinone oxidoreductase subunit B [EC:7.1.1.2]	0
2233	KeggGhostKoala	K03412	 cheB; two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]	0
2013	KeggGhostKoala	K11604	 sitA; manganese/iron transport system substrate-binding protein	0
1321	KeggGhostKoala	K09780	 K09780; uncharacterized protein	0
217	KeggGhostKoala	K07088	 K07088; uncharacterized protein	0
1550	KeggGhostKoala	K03635	 MOCS2B, moaE; molybdopterin synthase catalytic subunit [EC:2.8.1.12]	0
1608	KeggGhostKoala	K00643	 E2.3.1.37, ALAS; 5-aminolevulinate synthase [EC:2.3.1.37]	0
1622	KeggGhostKoala	K02033	 ABC.PE.P; peptide/nickel transport system permease protein	0
1529	KeggGhostKoala	K18983	 gci; D-galactarolactone cycloisomerase [EC:5.5.1.27]	0
1351	KeggGhostKoala	K02970	 RP-S21, MRPS21, rpsU; small subunit ribosomal protein S21	0
1704	KeggGhostKoala	K03306	 TC.PIT; inorganic phosphate transporter, PiT family	0
699	KeggGhostKoala	K00383	 GSR, gor; glutathione reductase (NADPH) [EC:1.8.1.7]	0
2547	KeggGhostKoala	K02500	 hisF; imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10]	0
1303	KeggGhostKoala	K02391	 flgF; flagellar basal-body rod protein FlgF	0
380	KeggGhostKoala	K03183	 ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]	0
2652	KeggGhostKoala	K01952	 purL, PFAS; phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]	0
